athlete_id,athlete_name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,source,country_from_noc,country_name,iso3,is_medal,is_gold,medal_score
143265,Lu Haojie,M,,,,China,CHN,,2012,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
143279,Lu Li,F,,,,China,CHN,,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
143280,Lu Li,F,,,,China,CHN,,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
143282,Lu Lin,M,,,,China-1,CHN,,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Doubles,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
143283,Lu Lin,M,,,,China-1,CHN,,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Doubles,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
143291,Lu Xiaojun,M,,,,China,CHN,,2012,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
143292,Lu Xiaojun,M,,,,China,CHN,,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
143294,Lu Xiuzhi,F,,,,China,CHN,,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,Bronze,olympics_dataset_1896_2024,China,China,CHN,1,0,1
143302,Lu Ying,F,,,,China,CHN,,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
143306,Lu Ying-chi,F,,,,Chinese Taipei,TPE,,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Middleweight,Bronze,olympics_dataset_1896_2024,Taiwan,Taiwan,TWN,1,0,1
143308,Lu Yong,M,,,,China,CHN,,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
143326,Jujie Luan,F,,,,China,CHN,,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Individual",Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
143373,Hans Luber,M,,,,Germany,GER,,1912,Summer,Stockholm,Diving,Diving Men's Springboard,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
143425,Carlos Manrquez,M,,,,Chile,CHI,,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Heavyweight,Bronze,olympics_dataset_1896_2024,Chile,Chile,CHL,1,0,1
143600,Alexander Lderitz,M,,,,Germany,GER,,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
143645,Laura Ludwig,F,,,,Germany-1,GER,,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
143660,Olaf Ludwig,M,,,,East Germany,GDR,,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
143682,Werner Lueg,M,,,,Germany,GER,,1952,Summer,Helsinki,Athletics,"Athletics Men's 1,500 metres",Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
143693,Yasmany Cabrera,M,,,,Cuba,CUB,,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,2
143697,Mathurin Luguet,M,,,,France,FRA,,1906,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
143701,Arnold Luhar,M,,,,Estonia,EST,,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,Silver,olympics_dataset_1896_2024,Estonia,Estonia,EST,1,0,2
143702,Arnold Luhar,M,,,,Estonia,EST,,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Heavyweight,Bronze,olympics_dataset_1896_2024,Estonia,Estonia,EST,1,0,1
143718,Elia Luini,M,,,,Italy,ITA,,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
143790,Konstantin Lukashik,M,,,,Unified Team,EUN,,1992,Summer,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,1,3
143802,Igor Lukashin,M,,,,Russia,RUS,,2000,Summer,Sydney,Diving,Diving Men's Synchronized Platform,Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
143823,Francis Lukeman,M,,,,Canada,CAN,,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,Bronze,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,1
143833,Dinko Lukin,M,,,,Australia,AUS,,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
143849,Yevgeniy Lukyanenko,M,,,,Russia,RUS,,2008,Summer,Beijing,Athletics,Athletics Men's Pole Vault,Silver,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,2
143874,Georges Lumpp,M,,,,Club Nautique de Lyon-2,FRA,,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
143885,Diadenys Castellanos,F,,,,Cuba,CUB,,1996,Summer,Atlanta,Judo,Judo Women's Half-Heavyweight,Bronze,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,1
143887,Digenes Martnez,M,,,,Cuba,CUB,,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,Bronze,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,1
144021,Ragnar Lundberg,M,,,,Sweden,SWE,,1952,Summer,Helsinki,Athletics,Athletics Men's Pole Vault,Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
144024,Ernst Lundberg,M,,,,Sweden,SWE,,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Silver,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,2
144025,Janne Lundblad,M,,,,Sweden,SWE,,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
144045,Peder Jr.,M,,,,Norway,NOR,,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,Silver,olympics_dataset_1896_2024,Norway,Norway,NOR,1,0,2
144053,ke Lundeberg,M,,,,Sweden,SWE,,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",Silver,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,2
144055,ke Lundeberg,M,,,,Sweden,SWE,,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
144108,Hans Lunding,M,,,,Denmark,DEN,,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Bronze,olympics_dataset_1896_2024,Denmark,Denmark,DNK,1,0,1
144129,Stephen Lundquist,M,,,,United States,USA,,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
144132,Sven Lundquist,M,,,,Sweden,SWE,,1948,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
144136,Erik Lundqvist,M,,,,Sweden,SWE,,1928,Summer,Amsterdam,Athletics,Athletics Men's Javelin Throw,Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
144173,Johan Lundstrm,M,,,,Sweden,SWE,,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Silver,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,2
144174,Johan Lundstrm,M,,,,Sweden,SWE,,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
144176,Johan Lundstrm,M,,,,Sweden,SWE,,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",Gold,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,1,3
144199,Nomi Lung,F,,,,Romania,ROU,,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
144200,Nomi Lung,F,,,,Romania,ROU,,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,Silver,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,2
144204,Emilio Lunghi,M,,,,Italy,ITA,,1908,Summer,London,Athletics,Athletics Men's 800 metres,Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
144219,Zoltan Lunka,M,,,,Germany,GER,,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
144239,Luo Jianming,M,,,,China,CHN,,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Bantamweight,Bronze,olympics_dataset_1896_2024,China,China,CHN,1,0,1
144242,Luo Wei,F,,,,China,CHN,,2004,Summer,Athina,Taekwondo,Taekwondo Women's Welterweight,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144255,Luo Xuejuan,F,,,,China,CHN,,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144260,Luo Yutong,M,,,,China,CHN,,2012,Summer,London,Diving,Diving Men's Synchronized Springboard,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144291,Yurisleidy Cobas,F,,,,Cuba,CUB,,2004,Summer,Athina,Judo,Judo Women's Lightweight,Bronze,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,1
144315,Nathalie Lupino,F,,,,France,FRA,,1992,Summer,Barcelona,Judo,Judo Women's Heavyweight,Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
144325,Daniele Lupo,M,,,,Italy-1,ITA,,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver,olympics_dataset_1896_2024,Italy,Italy,ITA,1,0,2
144344,Ilija Lupulesku,M,,,,Yugoslavia,YUG,,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,Silver,olympics_dataset_1896_2024,Serbia,Serbia,YUG,1,0,2
144372,Thomas Lurz,M,,,,Germany,GER,,2008,Summer,Beijing,Swimming,Swimming Men's 10 kilometres Open Water,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
144373,Thomas Lurz,M,,,,Germany,GER,,2012,Summer,London,Swimming,Swimming Men's 10 kilometres Open Water,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
144376,Christian Lusch,M,,,,Germany,GER,,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
144395,Gennady Lushchikov,M,,,,Soviet Union,URS,,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
144405,Jnis Lsis,M,,,,Soviet Union,URS,,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
144406,Jnis Lsis,M,,,,Soviet Union,URS,,1968,Summer,Mexico City,Athletics,Athletics Men's Javelin Throw,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
144407,Jnis Lsis,M,,,,Soviet Union,URS,,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
144454,Friedrich Lthi,M,,,,Switzerland,SUI,,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold,olympics_dataset_1896_2024,Switzerland,Switzerland,CHE,1,1,3
144464,Alfons (hohenbrink-),M,,,,Germany,GER,,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
144465,August (hohenbrink-),M,,,,Germany,GER,,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
144466,August (hohenbrink-),M,,,,Germany,GER,,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
144494,Hans Lutz,M,,,,West Germany,FRG,,1972,Summer,Munich,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
144504,Wilhelm Ltzow,M,,,,Germany,GER,,1912,Summer,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
144509,Aukusti Luukko,M,,,,Finland,FIN,,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,2
144515,James Luvalle,M,,,,United States,USA,,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
144548,Amelie Lux,F,,,,Germany,GER,,2000,Summer,Sydney,Sailing,Sailing Women's Windsurfer,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
144567,Roelof Luynenburg,M,,,,Netherlands,NED,,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,Bronze,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,1
144648,Joseph Lydon,M,,,,United States,USA,,1904,Summer,St. Louis,Boxing,Boxing Men's Welterweight,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
144668,Vyacheslav Lykho,M,,,,Unified Team,EUN,,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,Bronze,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,0,1
144672,Dmitry Lykin,M,,,,Russia,RUS,,2004,Summer,Athina,Shooting,"Shooting Men's Running Target, 10 metres",Bronze,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,1
144675,Peder Lykkeberg,M,,,,Denmark,DEN,,1900,Summer,Paris,Swimming,Swimming Men's Underwater Swimming,Bronze,olympics_dataset_1896_2024,Denmark,Denmark,DNK,1,0,1
144718,Jair Lynch,M,,,,United States,USA,,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
144780,George Lyon,M,,,,Canada,CAN,,1904,Summer,St. Louis,Golf,Golf Men's Individual,Gold,olympics_dataset_1896_2024,Canada,Canada,CAN,1,1,3
144795,Beatrice (-welch),F,,,,Australia,AUS,,1948,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Silver,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,2
144800,Aleksey Lyozin,M,,,,Russia,RUS,,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,Bronze,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,1
144809,Stephen Lysak,M,,,,United States,USA,,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
144810,Stephen Lysak,M,,,,United States,USA,,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
144818,Liudmyla -hurevych),F,,,,Soviet Union,URS,,1960,Summer,Roma,Athletics,Athletics Women's 800 metres,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
144832,Tatyana (-beloborodova),F,,,,Russia,RUS,,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
144836,Tetiana Lysenko,F,,,,Unified Team,EUN,,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,Bronze,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,0,1
144838,Tetiana Lysenko,F,,,,Unified Team,EUN,,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,Gold,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,1,3
144851,Neville Bulwer-lytton,M,,,,Great Britain,GBR,,1908,Summer,London,Jeu De Paume,Jeu De Paume Men's Singles,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
144852,Leonid Lytvynenko,M,,,,Soviet Union,URS,,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
144860,Lyubomir Lyubenov,M,,,,Bulgaria,BUL,,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver,olympics_dataset_1896_2024,Bulgaria,Bulgaria,BGR,1,0,2
144861,Lyubomir Lyubenov,M,,,,Bulgaria,BUL,,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,olympics_dataset_1896_2024,Bulgaria,Bulgaria,BGR,1,1,3
144871,Tamara Lyukhina-zamotaylova,F,,,,Soviet Union,URS,,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
144873,Tamara Lyukhina-zamotaylova,F,,,,Soviet Union,URS,,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
144881,Valery Lyukin,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
144885,Valery Lyukin,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
144917,Ma Jin,F,,,,China-2,CHN,,2012,Summer,London,Badminton,Badminton Mixed Doubles,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
144925,Ma Lin,M,,,,China,CHN,,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144926,Ma Lin,M,,,,China,CHN,,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144930,Ma Long,M,,,,China,CHN,,2012,Summer,London,Table Tennis,Table Tennis Men's Team,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144931,Ma Long,M,,,,China,CHN,,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144932,Ma Long,M,,,,China,CHN,,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144943,Ma Wenge,M,,,,China,CHN,,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Singles,Bronze,olympics_dataset_1896_2024,China,China,CHN,1,0,1
144950,Ma Xiangjun,F,,,,China,CHN,,1992,Summer,Barcelona,Archery,Archery Women's Team,Silver,olympics_dataset_1896_2024,China,China,CHN,1,0,2
144960,Ma Yanhong,F,,,,China,CHN,,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,Gold,olympics_dataset_1896_2024,China,China,CHN,1,1,3
144989,Jenny (-thomas),F,,,,South Africa,RSA,,1932,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,Bronze,olympics_dataset_1896_2024,South Africa,South Africa,ZAF,1,0,1
144992,Kaarlo Maaninka,M,,,,Finland,FIN,,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",Bronze,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,1
144993,Kaarlo Maaninka,M,,,,Finland,FIN,,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",Silver,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,2
145015,Adrianus Maas,M,,,,Netherlands,NED,,1932,Summer,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,Silver,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,2
145018,Adrianus Maas,M,,,,Starita,NED,,1948,Summer,London,Sailing,Sailing Mixed Two Person Keelboat,Bronze,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,1
145164,Donald Macdonald,M,,,,Great Britain,GBR,,1924,Summer,Paris,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
145187,James Macdonald,M,,,,Canada,CAN,,1908,Summer,London,Athletics,Athletics Men's Triple Jump,Silver,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,2
145190,Irene Macdonald,F,,,,Canada,CAN,,1956,Summer,Melbourne,Diving,Diving Women's Springboard,Bronze,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,1
145210,Christopher Macdonald,M,,,,New Zealand,NZL,,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,olympics_dataset_1896_2024,New Zealand,New Zealand,NZL,1,0,1
