year,season,noc,iso3,country_name,total_medals,gold_medals,silver_medals,bronze_medals,population,gdp_per_capita,gdp_total,medals_per_million_people,gold_per_million_people,medals_per_10k_gdp_per_capita,gold_per_10k_gdp_per_capita,medals_per_100b_gdp,gold_per_100b_gdp,sports_entered,events_entered,unique_athletes,has_population_match,has_gdp_per_capita_match,has_gdp_total_match,economic_data_complete
1992,Summer,NED,NLD,Netherlands,15,2,6,7,15276787.0,44245.527,512973187500.0,0.9818818577492767,0.13091758103323692,3.3901732032709204,0.45202309376945604,2.924129440975899,0.3898839254634532,20,105,257,1,1,1,1
1996,Summer,NED,NLD,Netherlands,19,4,5,10,15640032.0,48095.965,599694437500.0,1.2148312740025085,0.2557539524215807,3.950435343172759,0.8316705985626861,3.1682801793538395,0.6670063535481767,19,94,290,1,1,1,1
2000,Summer,NED,NLD,Netherlands,25,12,9,4,16058757.0,56016.87,782983875000.0,1.5567830063061543,0.7472558430269541,4.462941253233177,2.1422118015519254,3.1929137748845724,1.5325986119445947,21,95,285,1,1,1,1
2004,Summer,NED,NLD,Netherlands,22,4,9,9,16425562.0,57391.363,818401000000.0,1.3393757851329533,0.2435228700241733,3.833329415786832,0.6969689846885149,2.6881687583470697,0.48875795606310357,22,99,264,1,1,1,1
2008,Summer,NED,NLD,Netherlands,16,7,5,4,16597259.0,63678.402,1042794812500.0,0.9640146002421244,0.4217563876059294,2.5126258664594,1.0992738165759877,1.5343382809549604,0.671272997917795,20,98,283,1,1,1,1
2012,Summer,NED,NLD,Netherlands,20,6,6,8,16915191.0,61480.812,1014386562500.0,1.1823691497187352,0.3547107449156205,3.2530474711361976,0.9759142413408594,1.9716349505566324,0.5914904851669898,19,95,222,1,1,1,1
2016,Summer,NED,NLD,Netherlands,19,8,7,4,17204693.0,64267.74,1009259062500.0,1.1043498422203757,0.46498940725068444,2.956382160007494,1.244792488424208,1.8825691743540822,0.7926607049911925,23,122,329,1,1,1,1
2020,Summer,NED,NLD,Netherlands,36,10,12,14,17636732.0,64862.19,1117582625000.0,2.0411944797936488,0.5669984666093469,5.550228877563338,1.541730243767594,3.221238340207732,0.894788427835481,31,123,391,1,1,1,1
2024,Summer,NED,NLD,Netherlands,34,15,7,12,,70498.88,,,,4.822771652542565,2.12769337612172,,,32,132,290,0,1,0,0
1900,Summer,NZL,NZL,New Zealand,1,1,0,0,809099.0,,,1.2359426967528078,1.2359426967528078,,,,,1,1,1,1,0,0,0
1920,Summer,NZL,NZL,New Zealand,1,0,0,1,1239349.0,,,0.8068752223949832,0.0,,,,,3,6,6,1,0,0,0
1924,Summer,NZL,NZL,New Zealand,1,0,0,1,1333463.0,,,0.7499270695924821,0.0,,,,,3,6,6,1,0,0,0
1928,Summer,NZL,NZL,New Zealand,1,1,0,0,1435807.0,,,0.6964724367550792,0.6964724367550792,,,,,3,12,13,1,0,0,0
1932,Summer,NZL,NZL,New Zealand,1,0,1,0,1517002.0,,,0.6591949120699907,0.0,,,,,4,15,29,1,0,0,0
1936,Summer,NZL,NZL,New Zealand,1,1,0,0,1573532.0,,,0.6355129733618382,0.6355129733618382,,,,,3,9,9,1,0,0,0
1952,Summer,NZL,NZL,New Zealand,3,1,0,2,1997753.0,,25106207031.0,1.501687145507978,0.5005623818359928,,,11.949236283663785,3.9830787612212615,5,14,20,1,0,1,0
1956,Summer,NZL,NZL,New Zealand,2,2,0,0,2184844.0,,30354861328.0,0.9153971633672702,0.9153971633672702,,,6.588730478419795,6.588730478419795,9,28,57,1,0,1,0
1960,Summer,NZL,NZL,New Zealand,3,2,0,1,2379482.0,,38925140625.0,1.2607786064361908,0.8405190709574605,,,7.707101250838448,5.138067500558965,9,28,47,1,0,1,0
1964,Summer,NZL,NZL,New Zealand,5,3,0,2,2588770.0,,46958484375.0,1.9314191681763928,1.1588515009058356,,,10.64770310743233,6.388621864459397,11,35,88,1,0,1,0
1968,Summer,NZL,NZL,New Zealand,3,1,0,2,2754522.0,,50706808593.0,1.0891181845706805,0.3630393948568935,,,5.916365244122552,1.9721217480408508,8,26,65,1,0,1,0
1972,Summer,NZL,NZL,New Zealand,3,1,1,1,2919263.0,,59635347656.0,1.0276566379939047,0.34255221266463487,,,5.030573507016632,1.6768578356722106,14,63,112,1,0,1,0
1976,Summer,NZL,NZL,New Zealand,4,2,1,1,3126639.0,,67373414062.0,1.2793290175168928,0.6396645087584464,,,5.937059974902003,2.9685299874510016,13,52,98,1,0,1,0
1984,Summer,NZL,NZL,New Zealand,11,8,1,2,3249828.0,,74596000000.0,3.384794518356048,2.461668740622581,,,14.746098986540833,10.72443562657515,18,76,162,1,0,1,0
1988,Summer,NZL,NZL,New Zealand,13,3,2,8,3316026.0,,86318828125.0,3.920355268625759,0.9046973696828674,,,15.060445423534299,3.4754874054309917,16,58,112,1,0,1,0
1992,Summer,NZL,NZL,New Zealand,10,1,4,5,3532246.0,28938.098,88371539062.0,2.8310598978666834,0.2831059897866683,3.455652130281679,0.3455652130281679,11.315860407256421,1.131586040725642,17,87,175,1,1,1,1
1996,Summer,NZL,NZL,New Zealand,6,3,2,1,3729383.0,33231.45,111699101562.0,1.608845216487553,0.8044226082437765,1.8055185675015686,0.9027592837507843,5.371574091551331,2.6857870457756654,15,81,129,1,1,1,1
2000,Summer,NZL,NZL,New Zealand,4,1,0,3,3857576.0,35879.793,127705164062.0,1.0369205946946995,0.2592301486736749,1.1148336335162246,0.27870840837905614,3.132214761540909,0.7830536903852272,18,95,177,1,1,1,1
2004,Summer,NZL,NZL,New Zealand,5,3,2,0,4083912.0,39971.77,140761921875.0,1.2243162928094433,0.7345897756856661,1.2508828105435412,0.7505296863261247,3.5520969971127005,2.13125819826762,18,84,184,1,1,1,1
2008,Summer,NZL,NZL,New Zealand,9,3,2,4,4261819.0,41561.184,161219234375.0,2.1117743386098753,0.703924779536625,2.1654820998362316,0.7218273666120772,5.5824604519990295,1.860820150666343,17,78,201,1,1,1,1
2012,Summer,NZL,NZL,New Zealand,13,6,2,5,4411682.0,42570.332,180036640625.0,2.946721907880033,1.3600254959446305,3.053769935362496,1.4094322778596136,7.220752372889374,3.3326549413335567,16,87,204,1,1,1,1
2016,Summer,NZL,NZL,New Zealand,18,4,9,5,4714768.0,45626.684,205997328125.0,3.8177912465682304,0.84839805479294,3.9450598689135505,0.8766799708696779,8.737977411569886,1.9417727581266413,20,100,232,1,1,1,1
2020,Summer,NZL,NZL,New Zealand,20,7,6,7,5069895.0,46266.395,229092062500.0,3.9448548737202644,1.3806992058020926,4.322791952993096,1.5129771835475836,8.730114776455864,3.055540171759552,26,90,279,1,1,1,1
2024,Summer,NZL,NZL,New Zealand,20,10,7,3,,49316.4,,,,4.055446058511976,2.027723029255988,,,27,100,208,0,1,0,0
1972,Summer,NIG,NER,Niger,1,0,0,1,4904847.0,,10792836914.0,0.20387995792733188,0.0,,,9.26540452680095,0.0,1,4,4,1,0,1,0
2016,Summer,NIG,NER,Niger,1,0,1,0,20685758.0,1500.0085,27140658203.0,0.04834243927633689,0.0,6.666628889102962,0.0,3.684509021558898,0.0,4,6,6,1,1,1,1
1964,Summer,NGR,NGA,Nigeria,1,0,0,1,49012023.0,,106734664062.0,0.02040315699680464,0.0,,,0.9369027473765414,0.0,2,12,19,1,0,1,0
1972,Summer,NGR,NGA,Nigeria,1,0,0,1,58601749.0,,208512031250.0,0.01706433710707167,0.0,,,0.4795886328501728,0.0,2,24,36,1,0,1,0
1984,Summer,NGR,NGA,Nigeria,2,0,1,1,82526444.0,,,0.024234656227281524,0.0,,,,,4,24,36,1,0,0,0
1992,Summer,NGR,NGA,Nigeria,4,0,3,1,102372779.0,5403.1533,,0.03907288674853693,0.0,7.40308441739012,0.0,,,8,34,72,1,1,0,0
1996,Summer,NGR,NGA,Nigeria,6,2,1,3,113754783.0,4869.8213,,0.052745034905477335,0.01758167830182578,12.320780641375897,4.106926880458632,,,9,38,84,1,1,0,0
2000,Summer,NGR,NGA,Nigeria,3,1,2,0,126382490.0,4889.0034,125799101562.0,0.023737465530232867,0.007912488510077623,6.136219909358214,2.0454066364527383,2.384754710288175,0.794918236762725,8,37,100,1,1,1,1
2004,Summer,NGR,NGA,Nigeria,2,0,0,2,141057045.0,6275.299,321281781250.0,0.01417866083895349,0.0,3.1870991326469067,0.0,0.6225065088405165,0.0,10,31,79,1,1,1,1
2008,Summer,NGR,NGA,Nigeria,4,0,1,3,157595014.0,7215.7695,715066187500.0,0.025381513656263264,0.0,5.543414323309523,0.0,0.5593887768606036,0.0,10,36,89,1,1,1,1
2016,Summer,NGR,NGA,Nigeria,1,0,0,1,195443698.0,8534.692,1125466500000.0,0.00511656303187632,0.0,1.171688445230361,0.0,0.08885204490760054,0.0,10,36,77,1,1,1,1
2020,Summer,NGR,NGA,Nigeria,2,0,1,1,213996185.0,7664.211,1201806875000.0,0.00934596100393098,0.0,2.6095314964580174,0.0,0.16641608910749492,0.0,10,31,68,1,1,1,1
1972,Summer,PRK,PRK,North Korea,5,1,1,3,15975065.0,,,0.3129877718807404,0.06259755437614807,,,,,10,23,83,1,0,0,0
1976,Summer,PRK,PRK,North Korea,2,1,1,0,17243455.0,,,0.11598603644107286,0.05799301822053643,,,,,8,21,40,1,0,0,0
1980,Summer,PRK,PRK,North Korea,5,0,3,2,18236783.0,,,0.2741711627538695,0.0,,,,,8,40,121,1,0,0,0
1992,Summer,PRK,PRK,North Korea,9,4,0,5,21750912.0,,,0.4137757534028918,0.18390033484572968,,,,,12,53,123,1,0,0,0
1996,Summer,PRK,PRK,North Korea,5,2,1,2,22895753.0,,,0.21838111199050758,0.08735244479620304,,,,,9,25,36,1,0,0,0
2000,Summer,PRK,PRK,North Korea,4,0,1,3,23665909.0,,,0.1690194955114549,0.0,,,,,10,34,47,1,0,0,0
2004,Summer,PRK,PRK,North Korea,5,0,4,1,24254946.0,,,0.20614352223253762,0.0,,,,,9,34,71,1,0,0,0
2008,Summer,PRK,PRK,North Korea,6,2,1,3,24764620.0,,,0.24228112525045808,0.08076037508348605,,,,,12,38,66,1,0,0,0
2012,Summer,PRK,PRK,North Korea,6,4,0,2,25211737.0,,,0.23798439591845655,0.1586562639456377,,,,,11,27,57,1,0,0,0
2016,Summer,PRK,PRK,North Korea,7,2,3,2,25698325.0,,,0.2723912939851138,0.07782608399574681,,,,,9,28,38,1,0,0,0
2024,Summer,PRK,PRK,North Korea,6,0,2,4,,,,,,,,,,7,16,14,0,0,0,0
2000,Summer,MKD,MKD,North Macedonia,1,0,0,1,2057254.0,11988.295,18463019531.0,0.48608484902690674,0.0,0.8341469741944121,0.0,5.4162321516313625,0.0,5,15,15,1,1,1,1
2020,Summer,MKD,MKD,North Macedonia,1,0,1,0,1872021.0,20971.53,36976687500.0,0.5341820417612837,0.0,0.47683693082955797,0.0,2.7044066616297093,0.0,7,8,8,1,1,1,1
1900,Summer,NOR,NOR,Norway,5,0,2,3,2232623.0,,,2.2395182706619075,0.0,,,,,2,9,29,1,0,0,0
1904,Summer,NOR,NOR,Norway,2,2,0,0,2299667.0,,,0.8696911335423781,0.8696911335423781,,,,,2,6,6,1,0,0,0
1906,Summer,NOR,NOR,Norway,2,1,1,0,2330932.0,,,0.8580258883571036,0.4290129441785518,,,,,3,12,55,1,0,0,0
1908,Summer,NOR,NOR,Norway,8,2,3,3,2362621.0,,,3.38606996213104,0.84651749053276,,,,,7,23,103,1,0,0,0
1912,Summer,NOR,NOR,Norway,10,4,1,5,2443667.0,,,4.0922105998894285,1.6368842399557715,,,,,14,58,263,1,0,0,0
1920,Summer,NOR,NOR,Norway,29,10,10,9,2642453.0,,,10.97465120477072,3.784362484403696,,,,,16,72,267,1,0,0,0
1924,Summer,NOR,NOR,Norway,10,5,2,3,2716069.0,,,3.6817915892416577,1.8408957946208289,,,,,10,43,105,1,0,0,0
1928,Summer,NOR,NOR,Norway,4,1,2,1,2785643.0,,,1.4359341810849415,0.3589835452712354,,,,,9,42,79,1,0,0,0
1936,Summer,NOR,NOR,Norway,6,1,3,2,2920023.0,,,2.054778335650096,0.34246305594168264,,,,,12,43,84,1,0,0,0
1948,Summer,NOR,NOR,Norway,7,1,3,3,3220736.0,,,2.173416262618234,0.3104880375168905,,,,,12,50,97,1,0,0,0
1952,Summer,NOR,NOR,Norway,5,3,2,0,3327839.0,,40297054687.0,1.5024765320678073,0.9014859192406844,,,12.407854715032117,7.44471282901927,14,72,190,1,0,1,0
1956,Summer,NOR,NOR,Norway,3,1,0,2,3461074.0,,46450582031.0,0.8667829696793539,0.28892765655978464,,,6.458476662354569,2.15282555411819,6,18,29,1,0,1,0
1960,Summer,NOR,NOR,Norway,1,1,0,0,3581119.0,,50753246093.0,0.27924232621144396,0.27924232621144396,,,1.9703173234823343,1.9703173234823343,11,39,50,1,0,1,0
1968,Summer,NOR,NOR,Norway,2,1,1,0,3816089.0,,72122343750.0,0.5240967912436004,0.2620483956218002,,,2.773065732490148,1.386532866245074,11,36,86,1,0,1,0
1972,Summer,NOR,NOR,Norway,4,2,1,1,3932913.0,,73152304687.0,1.0170578398250862,0.5085289199125431,,,5.468043716619698,2.734021858309849,15,70,161,1,0,1,0
1976,Summer,NOR,NOR,Norway,2,1,1,0,4026219.0,,101630992187.0,0.496743967479166,0.248371983739583,,,1.9679036452975096,0.9839518226487548,11,44,79,1,0,1,0
1984,Summer,NOR,NOR,Norway,3,0,1,2,4139970.0,,142369750000.0,0.7246429321951608,0.0,,,2.107189202762525,0.0,17,76,132,1,0,1,0
1988,Summer,NOR,NOR,Norway,5,2,3,0,4209470.0,,137397281250.0,1.1877979888204455,0.4751191955281781,,,3.6390821961770077,1.455632878470803,11,42,79,1,0,1,0
1992,Summer,NOR,NOR,Norway,7,2,4,1,4286255.0,60333.45,164868125000.0,1.6331272871072766,0.4666077963163648,1.1602187509582165,0.33149107170234754,4.245817680039729,1.2130907657256367,17,64,114,1,1,1,1
1996,Summer,NOR,NOR,Norway,7,2,2,3,4381137.0,69764.38,209251781250.0,1.5977587553185395,0.4565025015195827,1.0033773682214333,0.28667924806326667,3.345252288025625,0.9557863680073213,16,65,116,1,1,1,1
2000,Summer,NOR,NOR,Norway,10,4,3,3,4490864.0,77587.21,289721968750.0,2.2267430053548716,0.8906972021419487,1.288872225203097,0.5155488900812388,3.4515849947951174,1.380633997918047,15,54,115,1,1,1,1
2004,Summer,NOR,NOR,Norway,6,5,0,1,4591739.0,82440.95,331099031250.0,1.3066944789327093,1.088912065777258,0.7277936510920847,0.6064947092434039,1.81214664910017,1.510122207583475,12,35,60,1,1,1,1
2008,Summer,NOR,NOR,Norway,9,3,5,1,4768097.0,86379.664,507791625000.0,1.8875454924679593,0.6291818308226531,1.0419119018569,0.34730396728563334,1.772380550782026,0.5907935169273419,15,49,102,1,1,1,1
2012,Summer,NOR,NOR,Norway,4,2,1,1,5018453.0,84237.15,545190187500.0,0.7970583763562198,0.3985291881781099,0.47484987324476197,0.23742493662238098,0.7336889202540902,0.3668444601270451,15,46,69,1,1,1,1
2016,Summer,NOR,NOR,Norway,4,0,0,4,5235974.0,85787.62,409242406250.0,0.7639457338787398,0.0,0.4662677435275626,0.0,0.9774158149085997,0.0,13,53,77,1,1,1,1
2020,Summer,NOR,NOR,Norway,8,4,2,2,5379275.0,86096.055,477676750000.0,1.4871892587755784,0.7435946293877892,0.9291947232657757,0.46459736163288784,1.6747727411895177,0.8373863705947588,18,60,112,1,1,1,1
2024,Summer,NOR,NOR,Norway,8,4,1,3,,91105.25,,,,0.8781052683572022,0.4390526341786011,,,21,58,109,0,1,0,0
1956,Summer,PAK,PAK,Pakistan,1,0,1,0,41113927.0,,59380195312.0,0.024322658353700923,0.0,,,1.6840631708025258,0.0,8,43,79,1,0,1,0
1960,Summer,PAK,PAK,Pakistan,2,1,0,1,45709314.0,,64305679687.0,0.043754758603465366,0.021877379301732683,,,3.110145184274164,1.555072592137082,7,35,53,1,0,1,0
1964,Summer,PAK,PAK,Pakistan,1,0,1,0,50799995.0,,82082343750.0,0.019685041307582807,0.0,,,1.218288799166995,0.0,7,29,47,1,0,1,0
1968,Summer,PAK,PAK,Pakistan,1,1,0,0,56810512.0,,106593054687.0,0.017602376123630078,0.017602376123630078,,,0.9381474270874416,0.9381474270874416,2,3,15,1,0,1,0
1972,Summer,PAK,PAK,Pakistan,1,0,1,0,63583192.0,,132201156250.0,0.015727426833179434,0.0,,,0.7564230362016973,0.0,5,12,26,1,0,1,0
1976,Summer,PAK,PAK,Pakistan,1,0,0,1,71620249.0,,158230578125.0,0.013962531741547003,0.0,,,0.631989095818138,0.0,5,9,24,1,0,1,0
1984,Summer,PAK,PAK,Pakistan,1,1,0,0,95164940.0,,245819890625.0,0.010508071565011231,0.010508071565011231,,,0.4068019058415037,0.4068019058415037,5,15,33,1,0,1,0
1988,Summer,PAK,PAK,Pakistan,1,0,0,1,108724740.0,,307281562500.0,0.009197538665072917,0.0,,,0.3254344295388696,0.0,6,15,33,1,0,1,0
1992,Summer,PAK,PAK,Pakistan,1,0,0,1,123546855.0,3404.1213,350831843750.0,0.008094095151187782,0.0,2.937615648420049,0.0,0.2850368396754179,0.0,5,12,28,1,1,1,1
2024,Summer,PAK,PAK,Pakistan,1,1,0,0,,5500.3237,,,,1.8180748162149076,1.8180748162149076,,,3,9,7,0,1,0,0
1948,Summer,PAN,PAN,Panama,2,0,0,2,819322.0,,,2.441042715806484,0.0,,,,,1,2,2,1,0,0,0
2008,Summer,PAN,PAN,Panama,1,1,0,0,3500646.0,21867.818,58053812500.0,0.28566156075192983,0.28566156075192983,0.45729299557916575,0.45729299557916575,1.7225397556792674,1.7225397556792674,3,5,5,1,1,1,1
2024,Summer,PAN,PAN,Panama,1,0,1,0,,36394.918,,,,0.2747636359559871,0.0,,,6,13,8,0,1,0,0
2004,Summer,PAR,PRY,Paraguay,1,0,1,0,5388181.0,10187.194,46611882812.0,0.1855913897473006,0.0,0.9816245768952667,0.0,2.145375684636697,0.0,4,6,22,1,1,1,1
1948,Summer,PER,PER,Peru,1,1,0,0,7379592.0,,,0.1355088465595388,0.1355088465595388,,,,,7,26,49,1,0,0,0
1984,Summer,PER,PER,Peru,1,0,1,0,19174717.0,,88142742187.0,0.05215200829300375,0.0,,,1.1345233597094602,0.0,10,29,44,1,0,1,0
1988,Summer,PER,PER,Peru,1,0,1,0,21054704.0,,107937289062.0,0.04749532456025029,0.0,,,0.926463883510723,0.0,7,15,26,1,0,1,0
1992,Summer,PER,PER,Peru,1,0,1,0,22946345.0,6161.6357,97202734375.0,0.04357992525607019,0.0,1.6229456733380068,0.0,1.0287776433758373,0.0,9,18,21,1,1,1,1
2024,Summer,PER,PER,Peru,1,0,0,1,,15661.75,,,,0.6384982521110348,0.0,,,10,21,26,0,1,0,0
1928,Summer,PHI,PHL,Philippines,1,0,0,1,11022388.0,,,0.09072444192674037,0.0,,,,,2,6,6,1,0,0,0
1932,Summer,PHI,PHL,Philippines,3,0,0,3,12027632.0,,,0.24942565585644788,0.0,,,,,3,7,8,1,0,0,0
1936,Summer,PHI,PHL,Philippines,1,0,0,1,13180009.0,,,0.07587248233290281,0.0,,,,,6,20,40,1,0,0,0
1964,Summer,PHI,PHL,Philippines,1,0,1,0,31643038.0,,74584007812.0,0.03160252817697213,0.0,,,1.3407699979339374,0.0,10,45,70,1,0,1,0
1988,Summer,PHI,PHL,Philippines,1,0,0,1,59739056.0,,235018296875.0,0.016739467727779293,0.0,,,0.4254987859655342,0.0,11,40,42,1,0,1,0
1992,Summer,PHI,PHL,Philippines,1,0,0,1,65926130.0,4293.7183,300208531250.0,0.015168492371689345,0.0,2.3289837155828317,0.0,0.3331017928891719,0.0,9,29,38,1,1,1,1
1996,Summer,PHI,PHL,Philippines,1,0,1,0,72190237.0,4631.772,421119218750.0,0.013852288641191191,0.0,2.1590009180071905,0.0,0.23746244661269095,0.0,6,18,18,1,1,1,1
2016,Summer,PHI,PHL,Philippines,1,0,1,0,106735721.0,8131.825,891891062500.0,0.009368934698066076,0.0,1.2297362523172843,0.0,0.1121213163855423,0.0,8,13,13,1,1,1,1
2020,Summer,PHI,PHL,Philippines,4,1,2,1,112081270.0,8455.185,958320000000.0,0.03568838932678047,0.008922097331695118,4.730824931683932,1.182706232920983,0.4173971116119876,0.1043492779029969,11,26,27,1,1,1,1
2024,Summer,PHI,PHL,Philippines,4,2,0,2,,10375.94,,,,3.855072407897501,1.9275362039487505,,,9,31,22,0,1,0,0
1924,Summer,POL,POL,Poland,2,0,1,1,24991189.0,,,0.08002820514061976,0.0,,,,,10,38,100,1,0,0,0
1928,Summer,POL,POL,Poland,7,2,1,4,26672178.0,,,0.262445759022754,0.07498450257792971,,,,,11,44,146,1,0,0,0
1932,Summer,POL,POL,Poland,9,3,2,4,27894531.0,,,0.32264389030236784,0.10754796343412262,,,,,4,21,71,1,0,0,0
1936,Summer,POL,POL,Poland,9,0,4,5,28599922.0,,,0.31468617292033174,0.0,,,,,15,55,177,1,0,0,0
1948,Summer,POL,POL,Poland,2,1,0,1,25194625.0,,,0.07938201104402229,0.039691005522011144,,,,,5,28,52,1,0,0,0
1952,Summer,POL,POL,Poland,4,1,2,1,25672466.0,,,0.15580895111517531,0.03895223777879383,,,,,11,74,248,1,0,0,0
1956,Summer,POL,POL,Poland,9,1,4,4,27535570.0,,,0.3268499617040795,0.036316662411564386,,,,,9,48,118,1,0,0,0
1960,Summer,POL,POL,Poland,21,4,6,11,29575967.0,,,0.7100359558826935,0.1352449439776559,,,,,17,108,307,1,0,0,0
1964,Summer,POL,POL,Poland,23,7,6,10,30993140.0,,,0.7420997033537099,0.2258564314554769,,,,,12,87,240,1,0,0,0
1968,Summer,POL,POL,Poland,18,5,2,11,32078388.0,,,0.5611254530620429,0.15586818140612302,,,,,16,112,296,1,0,0,0
1972,Summer,POL,POL,Poland,21,7,5,9,33041993.0,,239105718750.0,0.6355548831452146,0.21185162771507154,,,8.782725946407336,2.9275753154691118,22,150,418,1,0,1,0
1976,Summer,POL,POL,Poland,26,7,6,13,34296611.0,,291389812500.0,0.7580923957763641,0.20410179886286725,,,8.92275532110444,2.4022802787588877,18,116,286,1,0,1,0
1980,Summer,POL,POL,Poland,32,3,14,15,35576518.0,,276907406250.0,0.8994697007728525,0.08432528444745492,,,11.556209504598614,1.0833946410561202,21,162,418,1,0,1,0
1988,Summer,POL,POL,Poland,16,2,5,9,37817863.0,,388618687500.0,0.42308048976749424,0.05288506122093678,,,4.117146322254511,0.5146432902818139,19,105,192,1,0,1,0
1992,Summer,POL,POL,Poland,19,3,6,10,38233636.0,12141.235,408165937500.0,0.4969446275002461,0.07846494118424939,15.64914936577704,2.470918320912164,4.654969524496394,0.734995188078378,21,136,263,1,1,1,1
1996,Summer,POL,POL,Poland,17,7,5,5,38359164.0,15083.098,548337250000.0,0.44317962716809994,0.1824857288339235,11.270894082899945,4.640956387076448,3.1002818064977347,1.2765866262049497,20,126,207,1,1,1,1
2000,Summer,POL,POL,Poland,14,6,5,3,38258077.0,18566.355,659917812500.0,0.3659357996482677,0.15682962842068618,7.540521550945245,3.231652093262248,2.121476301262894,0.9092041291126688,20,133,240,1,1,1,1
2004,Summer,POL,POL,Poland,10,3,2,5,38167568.0,20878.654,701643062500.0,0.2620025462455454,0.07860076387366363,4.789580784278527,1.4368742352835582,1.4252260920772661,0.42756782762317985,21,124,224,1,1,1,1
2008,Summer,POL,POL,Poland,10,3,6,1,37995902.0,25553.906,862682125000.0,0.2631862772990624,0.07895588318971873,3.9132960730152173,1.1739888219045653,1.159175519024461,0.3477526557073383,23,165,316,1,1,1,1
2012,Summer,POL,POL,Poland,10,2,2,6,38247867.0,28952.916,1097922875000.0,0.2614524883178453,0.05229049766356905,3.4538835397443215,0.6907767079488643,0.9108107889636601,0.182162157792732,24,148,256,1,1,1,1
2016,Summer,POL,POL,Poland,11,2,3,6,38263260.0,32675.305,1179819500000.0,0.28748203890625107,0.05226946161931838,3.366456717083437,0.6120830394697157,0.9323460071646553,0.16951745584811914,24,144,289,1,1,1,1
2020,Summer,POL,POL,Poland,14,4,5,5,38171005.0,37852.8,1365882000000.0,0.36677053695599576,0.10479158198742737,3.698537492602925,1.0567249978865498,1.0249787316913175,0.29285106619751927,28,137,282,1,1,1,1
2024,Summer,POL,POL,Poland,10,1,4,5,,45153.043,,,,2.2146901594207065,0.22146901594207064,,,28,134,226,0,1,0,0
1924,Summer,POR,PRT,Portugal,1,0,0,1,6311847.0,,,0.15843223069253737,0.0,,,,,8,16,47,1,0,0,0
1928,Summer,POR,PRT,Portugal,1,0,0,1,6616872.0,,,0.15112881131749262,0.0,,,,,8,14,39,1,0,0,0
1936,Summer,POR,PRT,Portugal,1,0,0,1,7295617.0,,,0.13706859885873943,0.0,,,,,5,10,26,1,0,0,0
1948,Summer,POR,PRT,Portugal,2,0,1,1,8271739.0,,,0.24178712602029634,0.0,,,,,8,22,65,1,0,0,0
1952,Summer,POR,PRT,Portugal,1,0,0,1,8523424.0,,31081148437.0,0.11732374219562466,0.0,,,3.2173843319430495,0.0,10,45,155,1,0,1,0
1960,Summer,POR,PRT,Portugal,1,0,1,0,8873223.0,,43962886718.0,0.11269862145919245,0.0,,,2.274645899425353,0.0,11,52,109,1,0,1,0
1976,Summer,POR,PRT,Portugal,2,0,2,0,9310263.0,,106907765625.0,0.21481670281494733,0.0,,,1.8707714900855688,0.0,6,27,36,1,0,1,0
1984,Summer,POR,PRT,Portugal,3,1,0,2,9956893.0,,117709796875.0,0.3012988087749863,0.10043293625832878,,,2.548640877518293,0.8495469591727643,11,32,48,1,0,1,0
1988,Summer,POR,PRT,Portugal,1,1,0,0,10004588.0,,151972562500.0,0.0999541410400908,0.0999541410400908,,,0.6580135147750766,0.6580135147750766,14,59,91,1,0,1,0
1996,Summer,POR,PRT,Portugal,2,1,0,1,10067655.0,30378.756,212445828125.0,0.19865599288016922,0.09932799644008461,0.6583548055753171,0.32917740278765856,0.9414164625643904,0.4707082312821952,18,79,131,1,1,1,1
2000,Summer,POR,PRT,Portugal,2,0,0,2,10283196.0,35069.83,270447937500.0,0.19449206258443386,0.0,0.5702907598924774,0.0,0.7395138666938438,0.0,13,50,64,1,1,1,1
2004,Summer,POR,PRT,Portugal,3,0,2,1,10481386.0,35658.13,267850812500.0,0.2862216886201882,0.0,0.8413228624159484,0.0,1.1200264699589066,0.0,16,63,93,1,1,1,1
2008,Summer,POR,PRT,Portugal,2,1,1,0,10564086.0,37291.504,318148031250.0,0.1893206851969967,0.09466034259849836,0.5363151885748562,0.2681575942874281,0.6286381820883891,0.31431909104419453,16,65,87,1,1,1,1
2012,Summer,POR,PRT,Portugal,1,0,1,0,10513155.0,34804.633,329166906250.0,0.09511892481372147,0.0,0.287318070556871,0.0,0.3037972472361808,0.0,14,75,98,1,1,1,1
2016,Summer,POR,PRT,Portugal,1,0,0,1,10346377.0,36636.297,332627062500.0,0.09665219042375896,0.0,0.27295335006155236,0.0,0.3006369934196199,0.0,17,61,106,1,1,1,1
2020,Summer,POR,PRT,Portugal,4,1,1,2,10370519.0,36852.23,335420062500.0,0.3857087576812694,0.09642718942031735,1.085415997892122,0.2713539994730305,1.1925345103648952,0.2981336275912238,22,65,113,1,1,1,1
2024,Summer,POR,PRT,Portugal,4,1,2,1,,42197.203,,,,0.9479301270276137,0.23698253175690343,,,19,65,75,0,1,0,0
1948,Summer,PUR,PRI,Puerto Rico,1,0,0,1,,,,,,,,,,3,8,9,0,0,0,0
1976,Summer,PUR,PRI,Puerto Rico,1,0,0,1,3014962.0,,,0.3316791389078867,0.0,,,,,12,74,112,1,0,0,0
1984,Summer,PUR,PRI,Puerto Rico,2,0,1,1,3367197.0,,,0.5939658416184144,0.0,,,,,13,45,58,1,0,0,0
