country_name,noc,period_start,period_end,female_medals_start,female_medals_end,female_medal_growth_total,female_event_opportunity_start,female_event_opportunity_end,female_athlete_share_start,female_athlete_share_end,female_capture_ratio_start,female_capture_ratio_end,opportunity_expansion_component,participation_expansion_component,conversion_improvement_component,unexplained_component,dominant_growth_driver,decomposition_confidence,interpretation_text
Romania,ROU,2020,2024,2.0,6.0,4.0,0.4715909090909091,0.4796747967479675,,,1.0602409638554215,1.3898305084745761,0.03428347536487402,,0.6323831913017925,3.3333333333333335,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Romania 2020-2024: female medals moved from 2 to 6 (+4). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.03, participation component nan, conversion component 0.63, unexplained/scale component 3.33. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
South Africa,RSA,1996,2008,3.0,0.0,-3.0,0.35793357933579334,0.41721854304635764,0.23809523809523808,0.44029850746268656,1.6762886597938145,0.0,0.49689356182153377,2.969749905487243,-6.466643467308777,0.0,no_positive_female_medal_growth,medium,"South Africa 1996-2008: female medals moved from 3 to 0 (-3). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.5, participation component 2.97, conversion component -6.47, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
South Africa,RSA,2008,2020,0.0,3.0,3.0,0.41721854304635764,0.4715909090909091,0.44029850746268656,,0.0,2.120481927710843,0.0,,0.9999999999999999,2.0,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"South Africa 2008-2020: female medals moved from 0 to 3 (+3). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.0, participation component nan, conversion component 1.0, unexplained/scale component 2.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
South Africa,RSA,2020,2024,3.0,3.0,0.0,0.4715909090909091,0.4796747967479675,,,2.120481927710843,1.0423728813559323,0.051425213047311034,,-1.5514252130473105,1.4999999999999996,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"South Africa 2020-2024: female medals moved from 3 to 3 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.05, participation component nan, conversion component -1.55, unexplained/scale component 1.5. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Russia,RUS,1996,2008,18.0,31.0,13.0,0.35793357933579334,0.41721854304635764,0.40512820512820513,0.4911894273127753,0.7982326951399117,1.0319664902998236,2.9813613709292026,4.4570621838261735,1.6865764452446244,3.875,participation_expansion,medium,"Russia 1996-2008: female medals moved from 18 to 31 (+13). Dominant descriptive driver: participation_expansion. Opportunity component 2.98, participation component 4.46, conversion component 1.69, unexplained/scale component 3.88. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Slovenia,SLO,1996,2008,1.0,2.0,1.0,0.35793357933579334,0.41721854304635764,0.32432432432432434,0.3442622950819672,1.3969072164948455,0.9587301587301588,0.1656311872738446,0.07165765495535921,-0.43728884222920394,1.2000000000000002,unexplained_or_scale_change,medium,"Slovenia 1996-2008: female medals moved from 1 to 2 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.17, participation component 0.07, conversion component -0.44, unexplained/scale component 1.2. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Slovenia,SLO,2008,2020,2.0,2.0,0.0,0.41721854304635764,0.4715909090909091,0.3442622950819672,,0.9587301587301588,0.8481927710843373,0.2606421356421357,,-0.2606421356421358,1.1102230246251565e-16,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Slovenia 2008-2020: female medals moved from 2 to 2 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.26, participation component nan, conversion component -0.26, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Slovenia,SLO,2020,2024,2.0,2.0,0.0,0.4715909090909091,0.4796747967479675,,,0.8481927710843373,1.3898305084745761,0.03428347536487403,,1.2990498579684588,-1.3333333333333328,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Slovenia 2020-2024: female medals moved from 2 to 2 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.03, participation component nan, conversion component 1.3, unexplained/scale component -1.33. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Serbia,SRB,2008,2020,0.0,4.0,4.0,0.41721854304635764,0.4715909090909091,0.27586206896551724,,0.0,0.9424364123159303,0.0,,1.3333333333333333,2.666666666666667,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Serbia 2008-2020: female medals moved from 0 to 4 (+4). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.0, participation component nan, conversion component 1.33, unexplained/scale component 2.67. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Serbia,SRB,2020,2024,4.0,1.0,-3.0,0.4715909090909091,0.4796747967479675,,,0.9424364123159303,0.4169491525423729,0.06856695072974804,,-2.2685669507297477,-0.8000000000000003,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Serbia 2020-2024: female medals moved from 4 to 1 (-3). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.07, participation component nan, conversion component -2.27, unexplained/scale component -0.8. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Switzerland,SUI,1984,1996,0.0,1.0,1.0,0.28054298642533937,0.35793357933579334,0.20930232558139536,0.3739130434782609,0.0,0.39911634756995584,0.0,0.0,1.1428571428571428,-0.1428571428571428,conversion_improvement,medium,"Switzerland 1984-1996: female medals moved from 0 to 1 (+1). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 1.14, unexplained/scale component -0.14. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Switzerland,SUI,1996,2008,1.0,1.0,0.0,0.35793357933579334,0.41721854304635764,0.3739130434782609,0.43373493975903615,0.39911634756995584,0.3424036281179138,0.16563118727384457,0.18648792601102976,-0.35211911328487405,-2.7755575615628914e-16,no_positive_female_medal_growth,low_small_growth,"Switzerland 1996-2008: female medals moved from 1 to 1 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.17, participation component 0.19, conversion component -0.35, unexplained/scale component -0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Switzerland,SUI,2008,2020,1.0,10.0,9.0,0.41721854304635764,0.4715909090909091,0.43373493975903615,,0.3424036281179138,1.6311399443929564,0.1303210678210678,,4.254294316794318,4.615384615384614,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Switzerland 2008-2020: female medals moved from 1 to 10 (+9). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.13, participation component nan, conversion component 4.25, unexplained/scale component 4.62. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Switzerland,SUI,2020,2024,10.0,5.0,-5.0,0.4715909090909091,0.4796747967479675,,,1.6311399443929564,1.3029661016949152,0.1714173768243701,,-2.0464173768243703,-3.125,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Switzerland 2020-2024: female medals moved from 10 to 5 (-5). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.17, participation component nan, conversion component -2.05, unexplained/scale component -3.12. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Slovakia,SVK,1996,2008,0.0,2.0,2.0,0.35793357933579334,0.41721854304635764,0.18309859154929578,0.38596491228070173,0.0,0.7989417989417988,0.0,0.0,1.0,1.0,conversion_improvement,medium,"Slovakia 1996-2008: female medals moved from 0 to 2 (+2). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 1.0, unexplained/scale component 1.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Slovakia,SVK,2008,2020,2.0,1.0,-1.0,0.41721854304635764,0.4715909090909091,0.38596491228070173,,0.7989417989417988,0.5301204819277108,0.2606421356421356,,-0.7606421356421356,-0.5,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Slovakia 2008-2020: female medals moved from 2 to 1 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.26, participation component nan, conversion component -0.76, unexplained/scale component -0.5. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Slovakia,SVK,2020,2024,1.0,0.0,-1.0,0.4715909090909091,0.4796747967479675,,,0.5301204819277108,0.0,0.01714173768243701,,-1.017141737682437,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Slovakia 2020-2024: female medals moved from 1 to 0 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.02, participation component nan, conversion component -1.02, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Sweden,SWE,1984,1996,3.0,3.0,0.0,0.28054298642533937,0.35793357933579334,0.2471264367816092,0.3728813559322034,0.562818336162988,1.047680412371134,0.8275800499940482,1.947735847277224,1.349684102728727,-4.124999999999999,no_positive_female_medal_growth,low_small_growth,"Sweden 1984-1996: female medals moved from 3 to 3 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.83, participation component 1.95, conversion component 1.35, unexplained/scale component -4.12. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Sweden,SWE,1996,2008,3.0,1.0,-2.0,0.35793357933579334,0.41721854304635764,0.3728813559322034,0.5934959349593496,1.047680412371134,0.4793650793650794,0.49689356182153377,2.068930743708897,-3.965824305530431,-0.5999999999999996,no_positive_female_medal_growth,medium,"Sweden 1996-2008: female medals moved from 3 to 1 (-2). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.5, participation component 2.07, conversion component -3.97, unexplained/scale component -0.6. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Sweden,SWE,2008,2020,1.0,4.0,3.0,0.41721854304635764,0.4715909090909091,0.5934959349593496,,0.4793650793650794,0.9424364123159303,0.13032106782106784,,1.0919011544011543,1.777777777777778,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Sweden 2008-2020: female medals moved from 1 to 4 (+3). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.13, participation component nan, conversion component 1.09, unexplained/scale component 1.78. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Sweden,SWE,2020,2024,4.0,5.0,1.0,0.4715909090909091,0.4796747967479675,,,0.9424364123159303,0.9476117103235747,0.06856695072974804,,0.02234214017934281,0.9090909090909092,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Sweden 2020-2024: female medals moved from 4 to 5 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.07, participation component nan, conversion component 0.02, unexplained/scale component 0.91. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Syria,SYR,1984,1996,0.0,1.0,1.0,0.28054298642533937,0.35793357933579334,0.0,0.14285714285714285,0.0,2.793814432989691,0.0,,1.0,0.0,conversion_improvement,low_missing_athlete_share_or_conversion_inputs,"Syria 1984-1996: female medals moved from 0 to 1 (+1). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component nan, conversion component 1.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: conversion factor could not be fully decomposed."
Thailand,THA,1984,1996,0.0,0.0,0.0,0.28054298642533937,0.35793357933579334,0.2857142857142857,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_female_medal_growth,low_small_growth,"Thailand 1984-1996: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component 0.0, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Thailand,THA,1996,2008,0.0,2.0,2.0,0.35793357933579334,0.41721854304635764,0.32432432432432434,0.5319148936170213,0.0,1.1984126984126984,0.0,0.0,1.0,1.0,conversion_improvement,medium,"Thailand 1996-2008: female medals moved from 0 to 2 (+2). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 1.0, unexplained/scale component 1.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Thailand,THA,2008,2020,2.0,2.0,0.0,0.41721854304635764,0.4715909090909091,0.5319148936170213,,1.1984126984126984,2.120481927710843,0.2606421356421357,,1.739357864357864,-1.9999999999999996,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Thailand 2008-2020: female medals moved from 2 to 2 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.26, participation component nan, conversion component 1.74, unexplained/scale component -2.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Thailand,THA,2020,2024,2.0,3.0,1.0,0.4715909090909091,0.4796747967479675,,,2.120481927710843,1.0423728813559323,0.03428347536487402,,-1.0342834753648738,1.9999999999999998,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Thailand 2020-2024: female medals moved from 2 to 3 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.03, participation component nan, conversion component -1.03, unexplained/scale component 2.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Taiwan,TPE,1984,1996,0.0,1.0,1.0,0.28054298642533937,0.35793357933579334,0.18421052631578946,0.5675675675675675,0.0,2.793814432989691,0.0,0.0,1.0,0.0,conversion_improvement,medium,"Taiwan 1984-1996: female medals moved from 0 to 1 (+1). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 1.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Taiwan,TPE,1996,2008,1.0,2.0,1.0,0.35793357933579334,0.41721854304635764,0.5675675675675675,0.45569620253164556,2.793814432989691,1.1984126984126984,0.16563118727384457,-0.22975370599068543,-0.4358774812831592,1.5,unexplained_or_scale_change,medium,"Taiwan 1996-2008: female medals moved from 1 to 2 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.17, participation component -0.23, conversion component -0.44, unexplained/scale component 1.5. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Taiwan,TPE,2008,2020,2.0,6.0,4.0,0.41721854304635764,0.4715909090909091,0.45569620253164556,,1.1984126984126984,1.0602409638554215,0.2606421356421357,,-0.26064213564213584,4.0,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Taiwan 2008-2020: female medals moved from 2 to 6 (+4). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.26, participation component nan, conversion component -0.26, unexplained/scale component 4.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Taiwan,TPE,2020,2024,6.0,4.0,-2.0,0.4715909090909091,0.4796747967479675,,,1.0602409638554215,1.1912832929782082,0.10285042609462207,,0.7542924310482355,-2.8571428571428577,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Taiwan 2020-2024: female medals moved from 6 to 4 (-2). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.1, participation component nan, conversion component 0.75, unexplained/scale component -2.86. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Trinidad,TTO,1996,2008,0.0,0.0,0.0,0.35793357933579334,0.41721854304635764,0.3333333333333333,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_female_medal_growth,low_small_growth,"Trinidad 1996-2008: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component 0.0, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Tunisia,TUN,1996,2008,0.0,0.0,0.0,0.35793357933579334,0.41721854304635764,0.11764705882352941,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_female_medal_growth,low_small_growth,"Tunisia 1996-2008: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component 0.0, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Tunisia,TUN,2008,2020,0.0,0.0,0.0,0.41721854304635764,0.4715909090909091,0.46153846153846156,,0.0,0.0,0.0,,0.0,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Tunisia 2008-2020: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component nan, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Tunisia,TUN,2020,2024,0.0,0.0,0.0,0.4715909090909091,0.4796747967479675,,,0.0,0.0,0.0,,0.0,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Tunisia 2020-2024: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component nan, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Turkey,TUR,1984,1996,0.0,0.0,0.0,0.28054298642533937,0.35793357933579334,0.021739130434782608,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_female_medal_growth,low_small_growth,"Turkey 1984-1996: female medals moved from 0 to 0 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.0, participation component 0.0, conversion component 0.0, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Turkey,TUR,1996,2008,0.0,3.0,3.0,0.35793357933579334,0.41721854304635764,0.16981132075471697,0.2835820895522388,0.0,1.0272108843537413,0.0,0.0,2.5714285714285716,0.4285714285714284,conversion_improvement,medium,"Turkey 1996-2008: female medals moved from 0 to 3 (+3). Dominant descriptive driver: conversion_improvement. Opportunity component 0.0, participation component 0.0, conversion component 2.57, unexplained/scale component 0.43. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Turkey,TUR,2008,2020,3.0,5.0,2.0,0.41721854304635764,0.4715909090909091,0.2835820895522388,,1.0272108843537413,0.8155699721964782,0.3909632034632034,,-0.6986555111555106,2.307692307692307,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Turkey 2008-2020: female medals moved from 3 to 5 (+2). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.39, participation component nan, conversion component -0.7, unexplained/scale component 2.31. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Turkey,TUR,2020,2024,5.0,5.0,0.0,0.4715909090909091,0.4796747967479675,,,0.8155699721964782,1.3029661016949152,0.08570868841218506,,3.0392913115878146,-3.1249999999999996,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Turkey 2020-2024: female medals moved from 5 to 5 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.09, participation component nan, conversion component 3.04, unexplained/scale component -3.12. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Uganda,UGA,2020,2024,1.0,1.0,0.0,0.4715909090909091,0.4796747967479675,,,0.5301204819277108,1.0423728813559323,0.01714173768243701,,0.9828582623175632,-1.0000000000000002,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Uganda 2020-2024: female medals moved from 1 to 1 (+0). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.02, participation component nan, conversion component 0.98, unexplained/scale component -1.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Ukraine,UKR,1996,2008,10.0,12.0,2.0,0.35793357933579334,0.41721854304635764,0.36796536796536794,0.4773662551440329,1.214701927386822,1.0652557319223985,1.6563118727384456,3.4655730433544814,-4.899662693870707,1.7777777777777795,participation_expansion,medium,"Ukraine 1996-2008: female medals moved from 10 to 12 (+2). Dominant descriptive driver: participation_expansion. Opportunity component 1.66, participation component 3.47, conversion component -4.9, unexplained/scale component 1.78. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Ukraine,UKR,2008,2020,12.0,11.0,-1.0,0.41721854304635764,0.4715909090909091,0.4773662551440329,,1.0652557319223985,1.2276474318325936,1.5638528138528138,,2.067726133515609,-4.631578947368423,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Ukraine 2008-2020: female medals moved from 12 to 11 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 1.56, participation component nan, conversion component 2.07, unexplained/scale component -4.63. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Ukraine,UKR,2020,2024,11.0,6.0,-5.0,0.4715909090909091,0.4796747967479675,,,1.2276474318325936,1.0423728813559323,0.18855911450680715,,-1.6885591145068075,-3.4999999999999996,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Ukraine 2020-2024: female medals moved from 11 to 6 (-5). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.19, participation component nan, conversion component -1.69, unexplained/scale component -3.5. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
United States,USA,1984,1996,59.0,38.0,-21.0,0.28054298642533937,0.35793357933579334,0.3505747126436782,0.4212962962962963,1.2156442289763192,1.0511381035010718,16.27574098321628,15.185406764829144,-25.37203883715435,-27.089108910891078,no_positive_female_medal_growth,medium,"United States 1984-1996: female medals moved from 59 to 38 (-21). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 16.28, participation component 15.19, conversion component -25.37, unexplained/scale component -27.09. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
United States,USA,1996,2008,38.0,53.0,15.0,0.35793357933579334,0.41721854304635764,0.4212962962962963,0.47959183673469385,1.0511381035010718,1.1548340548340548,6.293985116406093,6.129039878184023,-1.7593886309537448,4.336363636363629,opportunity_expansion,medium,"United States 1996-2008: female medals moved from 38 to 53 (+15). Dominant descriptive driver: opportunity_expansion. Opportunity component 6.29, participation component 6.13, conversion component -1.76, unexplained/scale component 4.34. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
United States,USA,2008,2020,53.0,67.0,14.0,0.41721854304635764,0.4715909090909091,0.47959183673469385,,1.1548340548340548,1.257276895191385,6.907016594516595,,5.31422234353651,1.778761061946895,opportunity_expansion,low_missing_athlete_share_or_conversion_inputs,"United States 2008-2020: female medals moved from 53 to 67 (+14). Dominant descriptive driver: opportunity_expansion. Opportunity component 6.91, participation component nan, conversion component 5.31, unexplained/scale component 1.78. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
United States,USA,2020,2024,67.0,65.0,-2.0,0.4715909090909091,0.4796747967479675,,,1.257276895191385,1.1107252014448459,1.1484964247232798,,-7.943578391936398,4.795081967213118,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"United States 2020-2024: female medals moved from 67 to 65 (-2). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 1.15, participation component nan, conversion component -7.94, unexplained/scale component 4.8. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Uzbekistan,UZB,1996,2008,0.0,1.0,1.0,0.35793357933579334,0.41721854304635764,0.11267605633802817,0.26785714285714285,0.0,0.3994708994708994,0.0,0.0,0.33333333333333337,0.6666666666666666,unexplained_or_scale_change,medium,"Uzbekistan 1996-2008: female medals moved from 0 to 1 (+1). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.0, participation component 0.0, conversion component 0.33, unexplained/scale component 0.67. This is descriptive shift-share decomposition, not causal identification. Method: full opportunity-participation-conversion decomposition."
Uzbekistan,UZB,2008,2020,1.0,0.0,-1.0,0.41721854304635764,0.4715909090909091,0.26785714285714285,,0.3994708994708994,0.0,0.1303210678210678,,-1.1303210678210678,0.0,no_positive_female_medal_growth,low_missing_athlete_share_or_conversion_inputs,"Uzbekistan 2008-2020: female medals moved from 1 to 0 (-1). Dominant descriptive driver: no_positive_female_medal_growth. Opportunity component 0.13, participation component nan, conversion component -1.13, unexplained/scale component 0.0. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
Uzbekistan,UZB,2020,2024,0.0,2.0,2.0,0.4715909090909091,0.4796747967479675,,,0.0,0.32073011734028684,0.0,,0.7692307692307693,1.2307692307692308,unexplained_or_scale_change,low_missing_athlete_share_or_conversion_inputs,"Uzbekistan 2020-2024: female medals moved from 0 to 2 (+2). Dominant descriptive driver: unexplained_or_scale_change. Opportunity component 0.0, participation component nan, conversion component 0.77, unexplained/scale component 1.23. This is descriptive shift-share decomposition, not causal identification. Method: limited decomposition using opportunity and capture ratio. Limits: female athlete share missing for at least one endpoint; conversion factor could not be fully decomposed."
